RowID,FIS Points,Score,Nation,FIS code,Year,Bib,Athlete,Rank,Cup Points,Event Name,Date
1,160.00,1:27.77,USA,9531136,1990,165,BURNS Robert,1,100,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
2,128.00,1:31.84,CAN,9105291,1997,147,GAUDET Emile,2,80,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
3,96.00,1:25.78,CAN,9101030,2001,145,CARPENTIER Justin,3,60,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
4,80.00,1:32.01,USA,9531727,2006,152,SMITH Michael,4,50,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
5,72.00,1:27.43,USA,9531730,2006,156,CARR Taggert,5,45,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
6,64.00,1:27.72,USA,9531573,2006,153,OVERSTAKE Walker,6,40,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
7,57.60,1:30.47,JPN,9301035,2004,159,SUGIMOTO Shikoh,7,36,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
8,51.20,1:34.09,JPN,9301078,2006,150,YAMADA Rion,8,32,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
9,46.40,1:35.36,GBR,9220173,2006,161,CARPENTER Samuel,9,29,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
10,41.60,1:37.02,USA,7537128,1987,148,MACCUTCHEON Steven,10,26,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
11,38.40,1:38.42,CAN,9101366,2006,174,HELDMAN Matthew,11,24,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
12,35.20,1:41.33,USA,9531571,2004,149,PIERCE Nicholas,12,22,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
13,32.00,1:46.20,USA,9531068,1972,158,MCEWAN Everett,13,20,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
14,28.80,1:51.31,USA,9532016,1977,168,LOCKWOOD Bill,14,18,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
15,25.60,1:54.03,USA,9531728,2006,179,BULLIS Jack,15,16,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
16,24.00,1:54.54,USA,9531492,2003,164,MCALLISTER Owen,16,15,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
17,22.40,1:56.85,USA,9531835,2007,163,DEVITO Nathan,17,14,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
18,20.80,1:59.97,USA,9531967,2008,167,DIBELER Zachary,18,13,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
19,19.20,2:07.80,USA,9531675,1981,178,BEKIROGLU Burak,19,12,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
20,"",2:20.81,USA,9531945,2008,170,DEVITO Landon,20,11,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
21,"",2:26.91,IND,1624962,1997,162,AHMAD LONE Zubair,21,10,Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
22,"","",GBR,9220145,2002,177,CARPENTER Benjamin,"","",Nor-Am Cup Steamboat Ski and Resort / Howelsen Hill (USA),2024-01-12
