RowID,FIS Points,Nation,FIS code,Score,Year,Bib,Athlete,Rank,Event Name,Date
1,50.00,SRB,9315038,1:46.97,2008,1,MIJATOVIC Mina,1,FIS Kopaonik (SRB),2024-03-20
2,40.00,SRB,9315030,1:51.37,2004,8,REDZIC Katarina,2,FIS Kopaonik (SRB),2024-03-20
3,30.00,SRB,9315028,1:53.00,2007,2,PESIC Nia,3,FIS Kopaonik (SRB),2024-03-20
4,25.00,SRB,9315037,1:57.41,2001,7,MILINKOVIC Valentina,4,FIS Kopaonik (SRB),2024-03-20
5,22.50,SRB,9315025,2:02.11,2008,6,ACKOVIC Daria,5,FIS Kopaonik (SRB),2024-03-20
6,20.00,GRE,1239984,2:27.25,2007,3,STAFYLIDOU Olga,6,FIS Kopaonik (SRB),2024-03-20
7,"",SRB,9315020,"",2006,5,DJOGIC Andjela,"",FIS Kopaonik (SRB),2024-03-20
