RowID,FIS Points,Nation,FIS code,Score,Year,Bib,Athlete,Rank,Event Name,Date
1,50.00,SRB,9315020,1:33.36,2006,5,DJOGIC Andjela,1,FIS Kopaonik (SRB),2024-03-19
2,40.00,SRB,9315038,1:42.16,2008,1,MIJATOVIC Mina,2,FIS Kopaonik (SRB),2024-03-19
3,30.00,SRB,9315028,1:43.99,2007,2,PESIC Nia,3,FIS Kopaonik (SRB),2024-03-19
4,25.00,SRB,9315025,1:51.32,2008,6,ACKOVIC Daria,4,FIS Kopaonik (SRB),2024-03-19
5,22.50,GRE,1239984,2:07.68,2007,3,STAFYLIDOU Olga,5,FIS Kopaonik (SRB),2024-03-19
6,"",SRB,9315030,"",2004,8,REDZIC Katarina,"",FIS Kopaonik (SRB),2024-03-19
7,"",MKD,9755006,"",2006,9,DJAGORA Eva,"",FIS Kopaonik (SRB),2024-03-19
8,"",SRB,9315037,"",2001,7,MILINKOVIC Valentina,"",FIS Kopaonik (SRB),2024-03-19
9,"",MKD,9755005,"",1998,4,DJAGORA Mia,"",FIS Kopaonik (SRB),2024-03-19
