RowID,FIS Points,Nation,FIS code,Score,Year,Bib,Athlete,Rank,Event Name,Date
1,50.00,IRI,1269931,1:33.65,1997,4,YARKHAH Shima,1,FIS Tochal (IRI),2024-04-16
2,40.00,IRI,1269930,1:44.97,1987,5,BADIE Shahrzad,2,FIS Tochal (IRI),2024-04-16
3,30.00,IRI,1269960,1:50.57,1993,8,ARFAEIAN Nadine,3,FIS Tochal (IRI),2024-04-16
4,25.00,IRI,1269954,1:50.87,2005,6,KALHOR Fatemeh,4,FIS Tochal (IRI),2024-04-16
5,22.50,IRI,1269958,1:52.75,2005,11,KALHOR Maral,5,FIS Tochal (IRI),2024-04-16
6,20.00,IRI,1269951,1:54.94,2005,7,SOLGHANI Yeganeh,6,FIS Tochal (IRI),2024-04-16
7,18.00,IRI,1269957,2:01.27,2005,9,RAEISI Fatemeh,7,FIS Tochal (IRI),2024-04-16
8,16.00,IRI,1269955,2:01.54,1987,10,GHANBARNEZHADALIABAD Shideh,8,FIS Tochal (IRI),2024-04-16
