RowID,FIS Points,Nation,FIS code,Score,Year,Bib,Athlete,Rank,Event Name,Date
1,50.00,CRO,1389930,1:28.09,1994,11,JUGOVAC Lea,1,FIS Kopaonik (SRB),2024-03-03
2,40.00,MKD,9755002,1:29.56,2006,6,BASHOSKA Eva,2,FIS Kopaonik (SRB),2024-03-03
3,30.00,SRB,9315028,1:29.61,2007,5,PESIC Nia,3,FIS Kopaonik (SRB),2024-03-03
4,25.00,SRB,9315030,1:31.63,2004,10,REDZIC Katarina,4,FIS Kopaonik (SRB),2024-03-03
5,22.50,SRB,9315020,1:35.24,2006,3,DJOGIC Andjela,5,FIS Kopaonik (SRB),2024-03-03
6,20.00,SRB,9315025,1:35.81,2008,7,ACKOVIC Daria,6,FIS Kopaonik (SRB),2024-03-03
7,18.00,SRB,9315038,1:36.27,2008,8,MIJATOVIC Mina,7,FIS Kopaonik (SRB),2024-03-03
8,16.00,MKD,9755006,1:53.66,2006,9,DJAGORA Eva,8,FIS Kopaonik (SRB),2024-03-03
