RowID,FIS Points,Score,Nation,FIS code,Year,Bib,Athlete,Rank,Cup Points,Event Name,Date
1,240.00,53.82,UKR,9695046,2005,129,PAVLIUK Eleonora,1,100,European Cup Lenzerheide (SUI),2024-03-09
2,192.00,51.28,SUI,9515212,2003,118,BAETSCHI Flurina Neva,2,80,European Cup Lenzerheide (SUI),2024-03-09
3,144.00,53.08,SUI,9515236,2007,121,VON SIEBENTHAL Xenia,3,60,European Cup Lenzerheide (SUI),2024-03-09
4,120.00,53.70,AUT,9055107,2003,122,SCHOEFFMANN Pia,4,50,European Cup Lenzerheide (SUI),2024-03-09
5,108.00,51.96,AUT,9055093,2001,124,KAINZ Carmen,5,45,European Cup Lenzerheide (SUI),2024-03-09
6,96.00,53.07,UKR,9695036,2003,119,HAPATYN Nadiia,6,40,European Cup Lenzerheide (SUI),2024-03-09
7,86.40,53.35,SUI,9515213,2004,126,BAETSCHI Laila Ursina,7,36,European Cup Lenzerheide (SUI),2024-03-09
8,76.80,54.04,SUI,9515196,2002,125,HAUSER Ricarda,8,32,European Cup Lenzerheide (SUI),2024-03-09
9,69.60,54.20,CZE,9155107,2005,127,KECLIKOVA Adela,9,29,European Cup Lenzerheide (SUI),2024-03-09
10,62.40,54.29,AUT,9055101,2002,117,WEIS Miriam,10,26,European Cup Lenzerheide (SUI),2024-03-09
11,57.60,54.51,UKR,9695023,2001,120,BODNARUK Vita,11,24,European Cup Lenzerheide (SUI),2024-03-09
12,52.80,54.89,ITA,9295182,2003,130,VALLE Sofia,12,22,European Cup Lenzerheide (SUI),2024-03-09
13,48.00,55.80,UKR,1699984,1997,135,MALOVANNA Oleksandra,13,20,European Cup Lenzerheide (SUI),2024-03-09
14,43.20,55.90,AUT,9055100,2002,123,PICHELKASTNER Jessica,14,18,European Cup Lenzerheide (SUI),2024-03-09
15,38.40,56.00,GER,9205097,2005,137,TANIGUCHI Yuna,15,16,European Cup Lenzerheide (SUI),2024-03-09
16,36.00,56.40,ITA,9295200,2004,131,FACHIN Fabiana,16,15,European Cup Lenzerheide (SUI),2024-03-09
17,33.60,59.86,SUI,9515198,2002,133,KLEESATTEL Eliane,17,14,European Cup Lenzerheide (SUI),2024-03-09
18,31.20,1:00.96,UKR,9695053,2008,136,HORDIICHUK Iryna,18,13,European Cup Lenzerheide (SUI),2024-03-09
19,28.80,1:19.79,KOR,9325092,2007,139,CHO Sumin,19,12,European Cup Lenzerheide (SUI),2024-03-09
20,26.40,25.32,GER,9205104,2006,128,JANSING Salome,20,11,European Cup Lenzerheide (SUI),2024-03-09
21,24.00,27.34,GER,9205112,2008,132,JANSING Zoe,21,10,European Cup Lenzerheide (SUI),2024-03-09
22,"",27.38,JPN,9305291,1996,134,TOYODA Asa,22,9,European Cup Lenzerheide (SUI),2024-03-09
23,"",32.14,SUI,9515251,2008,138,DE FILIPPO Giada,23,8,European Cup Lenzerheide (SUI),2024-03-09
