RowID,FIS Points,Nation,FIS code,Score,Year,Bib,Athlete,Rank,Event Name,Date
1,50.00,CZE,1473042,1:20.71,1980,25,BRUZEK Viktor,1,National Championships Stara Planina (SRB),2024-02-24
2,40.00,MKD,1568975,1:21.54,1979,20,KACARSKI Aleksandar,2,National Championships Stara Planina (SRB),2024-02-24
3,30.00,GRE,1234963,1:27.65,1994,22,DOUMOS Ioannis,3,National Championships Stara Planina (SRB),2024-02-24
4,25.00,MKD,1569654,1:33.33,1977,17,SIMEONOVSKI Dragan,4,National Championships Stara Planina (SRB),2024-02-24
5,22.50,MKD,1754966,1:41.62,1987,19,DEBALOVSKI Tomas,5,National Championships Stara Planina (SRB),2024-02-24
6,20.00,GRE,9230001,1:43.25,2005,23,KARAFYLLIAS Drosos,6,National Championships Stara Planina (SRB),2024-02-24
7,18.00,CZE,1697403,1:45.25,1957,18,PROKOPEC Leos Sen.,7,National Championships Stara Planina (SRB),2024-02-24
8,16.00,SRB,9310042,1:45.39,2002,21,PESIC Nemanja,8,National Championships Stara Planina (SRB),2024-02-24
9,14.50,MKD,1754995,1:52.02,1989,24,JOVANOVSKI Jovan,9,National Championships Stara Planina (SRB),2024-02-24
