RowID,FIS Points,Nation,FIS code,Score,Year,Bib,Athlete,Rank,Event Name,Date
1,50.00,ROU,1653462,1:07.14,1976,28,MORTILA ZAHARESCU Toma-Andrei,1,FIS Kopaonik (SRB),2024-01-19
2,40.00,GRE,1234963,1:10.42,1994,27,DOUMOS Ioannis,2,FIS Kopaonik (SRB),2024-01-19
3,30.00,MKD,1569654,1:18.50,1977,32,SIMEONOVSKI Dragan,3,FIS Kopaonik (SRB),2024-01-19
4,25.00,GRE,9230001,1:21.74,2005,36,KARAFYLLIAS Drosos,4,FIS Kopaonik (SRB),2024-01-19
5,22.50,ROU,9460050,1:26.78,2004,44,BUCUR Alexandru Ion,5,FIS Kopaonik (SRB),2024-01-19
6,20.00,MKD,1754966,1:37.40,1987,41,DEBALOVSKI Tomas,6,FIS Kopaonik (SRB),2024-01-19
7,18.00,SRB,9310048,1:51.75,2008,45,BOZOVIC Relja,7,FIS Kopaonik (SRB),2024-01-19
8,"",SRB,9310042,"",2002,42,PESIC Nemanja,"",FIS Kopaonik (SRB),2024-01-19
9,"",SRB,9310056,"",1997,47,GAJLOVIC Viktor,"",FIS Kopaonik (SRB),2024-01-19
