RowID,FIS Points,Nation,FIS code,Score,Year,Bib,Athlete,Rank,Event Name,Date
1,50.00,SRB,9315020,1:24.86,2006,1,DJOGIC Andjela,1,FIS Stara Planina (SRB),2024-02-25
2,40.00,SRB,9315038,1:27.68,2008,14,MIJATOVIC Mina,2,FIS Stara Planina (SRB),2024-02-25
3,30.00,SRB,9315028,1:28.21,2007,2,PESIC Nia,3,FIS Stara Planina (SRB),2024-02-25
4,25.00,MKD,9755005,1:34.74,1998,8,DJAGORA Mia,4,FIS Stara Planina (SRB),2024-02-25
5,22.50,SRB,9315030,1:39.72,2004,5,REDZIC Katarina,5,FIS Stara Planina (SRB),2024-02-25
6,20.00,MKD,9755006,1:41.80,2006,4,DJAGORA Eva,6,FIS Stara Planina (SRB),2024-02-25
7,18.00,GRE,1239984,2:11.29,2007,6,STAFYLIDOU Olga,7,FIS Stara Planina (SRB),2024-02-25
8,"",SRB,9315025,"",2008,7,ACKOVIC Daria,"",FIS Stara Planina (SRB),2024-02-25
9,"",MKD,9755002,"",2006,3,BASHOSKA Eva,"",FIS Stara Planina (SRB),2024-02-25
