RowID,FIS Points,Score,Nation,FIS code,Year,Bib,Athlete,Rank,Cup Points,Event Name,Date
33,"",37.83,AUT,9055100,2002,52,PICHELKASTNER Jessica,33,"",World Cup Simonhöhe (AUT),2024-01-27
34,"",38.01,JPN,9305265,1994,48,KOSHISAKA Ayana,34,"",World Cup Simonhöhe (AUT),2024-01-27
35,"","",UKR,9695036,2003,44,HAPATYN Nadiia,"","",World Cup Simonhöhe (AUT),2024-01-27
36,"","",CAN,9105371,2000,37,BUCK Kaylie,"","",World Cup Simonhöhe (AUT),2024-01-27
37,"","",AUT,9055107,2003,51,SCHOEFFMANN Pia,"","",World Cup Simonhöhe (AUT),2024-01-27
38,"","",AUT,9055099,2002,45,ANKELE Martina,"","",World Cup Simonhöhe (AUT),2024-01-27
1,1000.00,1:08.29,AUT,9055032,1992,2,SCHOEFFMANN Sabine,1,100,World Cup Simonhöhe (AUT),2024-01-27
2,800.00,1:09.29,CZE,9155072,2003,8,MADEROVA Zuzana,2,80,World Cup Simonhöhe (AUT),2024-01-27
3,600.00,1:08.61,ITA,9295132,1999,3,CAFFONT Elisa,3,60,World Cup Simonhöhe (AUT),2024-01-27
4,500.00,1:08.85,NED,9405023,1996,5,DEKKER Michelle,4,50,World Cup Simonhöhe (AUT),2024-01-27
5,450.00,1:07.83,JPN,9305427,2003,1,MIKI Tsubaki,5,45,World Cup Simonhöhe (AUT),2024-01-27
6,400.00,1:08.88,AUT,9055071,1998,6,ULBING Daniela,6,40,World Cup Simonhöhe (AUT),2024-01-27
7,360.00,1:09.20,SUI,9515082,1992,7,ZOGG Julie,7,36,World Cup Simonhöhe (AUT),2024-01-27
8,320.00,1:10.56,SUI,9515102,1993,13,JENNY Ladina,8,32,World Cup Simonhöhe (AUT),2024-01-27
9,290.00,1:08.62,ITA,9295145,1997,4,DALMASSO Lucia,9,29,World Cup Simonhöhe (AUT),2024-01-27
10,260.00,1:09.30,GER,9205056,1996,9,HOCHREITER Melanie,10,26,World Cup Simonhöhe (AUT),2024-01-27
11,240.00,1:09.31,KOR,9325017,1995,10,JEONG Haerim,11,24,World Cup Simonhöhe (AUT),2024-01-27
12,220.00,1:09.43,AUT,1004920,1973,11,RIEGLER Claudia,12,22,World Cup Simonhöhe (AUT),2024-01-27
13,200.00,1:09.75,ITA,9295154,2001,12,CORATTI Jasmin,13,20,World Cup Simonhöhe (AUT),2024-01-27
14,180.00,1:10.79,UKR,1699945,1990,14,DANCHA Annamari,14,18,World Cup Simonhöhe (AUT),2024-01-27
15,160.00,1:10.80,SLO,1569955,1989,15,KOTNIK Gloria,15,16,World Cup Simonhöhe (AUT),2024-01-27
16,150.00,1:11.11,SUI,9515154,1997,16,GASSER Larissa,16,15,World Cup Simonhöhe (AUT),2024-01-27
17,140.00,1:11.40,USA,9535569,2003,34,PFLUM Iris,17,14,World Cup Simonhöhe (AUT),2024-01-27
18,130.00,1:11.65,JPN,1543464,1983,22,TAKEUCHI Tomoka,18,13,World Cup Simonhöhe (AUT),2024-01-27
19,120.00,1:12.15,POL,9435070,1999,40,BUKOWSKA-CHYC Maria,19,12,World Cup Simonhöhe (AUT),2024-01-27
20,110.00,1:12.16,POL,9435104,2006,42,DAWIDEK Weronika,20,11,World Cup Simonhöhe (AUT),2024-01-27
21,100.00,1:12.31,ITA,9295158,2003,43,FAVA Elisa,21,10,World Cup Simonhöhe (AUT),2024-01-27
22,90.00,1:12.78,AUT,9055093,2001,50,KAINZ Carmen,22,9,World Cup Simonhöhe (AUT),2024-01-27
23,80.00,1:12.91,AUT,9055101,2002,49,WEIS Miriam,23,8,World Cup Simonhöhe (AUT),2024-01-27
24,70.00,1:13.08,CZE,9155071,2003,41,SONKOVA Klara,24,7,World Cup Simonhöhe (AUT),2024-01-27
25,60.00,1:13.73,AUS,9045081,1997,46,BONGIORNO Millie,25,6,World Cup Simonhöhe (AUT),2024-01-27
26,50.00,1:14.23,CZE,9155107,2005,53,KECLIKOVA Adela,26,5,World Cup Simonhöhe (AUT),2024-01-27
27,45.00,1:14.65,GER,9205050,1994,32,LOCH Cheyenne,27,4,World Cup Simonhöhe (AUT),2024-01-27
28,40.00,1:15.07,ITA,9295200,2004,54,FACHIN Fabiana,28,3,World Cup Simonhöhe (AUT),2024-01-27
29,36.00,"",POL,9435077,2000,38,KWIATKOWSKA Olimpia,29,2,World Cup Simonhöhe (AUT),2024-01-27
30,32.00,"",USA,9535431,1999,39,KIZUKA Kaiya,30,1,World Cup Simonhöhe (AUT),2024-01-27
31,28.00,"",UKR,1699984,1997,47,MALOVANNA Oleksandra,31,"",World Cup Simonhöhe (AUT),2024-01-27
32,"","",GER,9205058,1996,21,HOFMEISTER Ramona Theresia,32,"",World Cup Simonhöhe (AUT),2024-01-27
