RowID,FIS Points,Nation,FIS code,Score,Year,Bib,Athlete,Rank,Event Name,Date
1,220.00,SLO,1569955,1:19.45,1989,4,KOTNIK Gloria,1,National Championships Krvavec (SLO),2024-03-30
2,176.00,POL,9435094,1:29.16,2004,10,KACICZAK Olga,2,National Championships Krvavec (SLO),2024-03-30
3,132.00,KOR,9325082,1:31.42,2006,9,JUNG Seo-Yeong,3,National Championships Krvavec (SLO),2024-03-30
4,110.00,CZE,9155116,1:38.16,2006,5,MARESOVA Emma Maya,4,National Championships Krvavec (SLO),2024-03-30
5,99.00,SLO,9565010,1:44.51,1993,6,MEGLIC Jerca,5,National Championships Krvavec (SLO),2024-03-30
6,"",POL,9435117,"",2008,2,KACICZAK Martyna,"",National Championships Krvavec (SLO),2024-03-30
7,"",CZE,9155071,"",2003,3,SONKOVA Klara,"",National Championships Krvavec (SLO),2024-03-30
